timestamp,open,high,low,close,volume
2025-09-08 16:30:00,0.12116,0.12979,0.1096,0.11384,59554695.0
2025-09-08 16:45:00,0.11377,0.11423,0.10219,0.10523,33135465.0
2025-09-08 17:00:00,0.10523,0.10655,0.0913,0.09884,34900504.0
2025-09-08 17:15:00,0.09885,0.11281,0.09885,0.10732,24799550.0
2025-09-08 17:30:00,0.10732,0.1308,0.10646,0.13015,49048386.0
2025-09-08 17:45:00,0.12991,0.14229,0.11602,0.13052,109724776.0
2025-09-08 18:00:00,0.13061,0.13475,0.11766,0.12225,50930139.0
2025-09-08 18:15:00,0.12228,0.12277,0.10172,0.11212,60854719.0
2025-09-08 18:30:00,0.11219,0.11614,0.10483,0.1069,37823704.0
2025-09-08 18:45:00,0.10691,0.1106,0.09495,0.10012,37272335.0
2025-09-08 19:00:00,0.10021,0.10852,0.09867,0.10459,17523720.0
2025-09-08 19:15:00,0.1045,0.10529,0.09086,0.09472,24039700.0
2025-09-08 19:30:00,0.09486,0.09845,0.0928,0.09746,9989013.0
2025-09-08 19:45:00,0.09746,0.09933,0.09662,0.09858,5957188.0
2025-09-08 20:00:00,0.0986,0.09917,0.09176,0.09421,8906476.0
2025-09-08 20:15:00,0.0942,0.09459,0.08923,0.09347,11396379.0
2025-09-08 20:30:00,0.09346,0.09507,0.0932,0.09405,3361843.0
2025-09-08 20:45:00,0.09413,0.09473,0.09215,0.09231,2878009.0
2025-09-08 21:00:00,0.09227,0.09279,0.08737,0.08842,9662936.0
2025-09-08 21:15:00,0.08842,0.09331,0.08591,0.0925,7922027.0
2025-09-08 21:30:00,0.09245,0.09332,0.08999,0.09314,5389673.0
2025-09-08 21:45:00,0.09321,0.09465,0.09118,0.0913,6834286.0
2025-09-08 22:00:00,0.09131,0.09184,0.08762,0.08955,8900899.0
2025-09-08 22:15:00,0.08956,0.09041,0.08715,0.08776,6750182.0
2025-09-08 22:30:00,0.08776,0.08885,0.087,0.08866,5450381.0
2025-09-08 22:45:00,0.08868,0.08971,0.08863,0.08946,3979904.0
2025-09-08 23:00:00,0.08944,0.09192,0.08757,0.09026,7822060.0
2025-09-08 23:15:00,0.09017,0.09127,0.08941,0.09077,3800130.0
2025-09-08 23:30:00,0.09082,0.09091,0.08958,0.09066,2317337.0
2025-09-08 23:45:00,0.09071,0.09104,0.08871,0.08944,3339548.0
2025-09-09 00:00:00,0.08943,0.09131,0.08731,0.09101,5651457.0
2025-09-09 00:15:00,0.09102,0.09464,0.09045,0.09379,7983384.0
