timestamp,open,high,low,close,volume
2026-03-29 01:30:00,600.19,600.19,600.19,600.19,0.0
2026-03-29 01:45:00,599.21,599.21,599.21,599.21,0.051
2026-03-29 02:00:00,600.18,600.19,600.18,600.19,7.997
2026-03-29 02:15:00,600.19,600.19,599.21,599.21,0.131
2026-03-29 02:30:00,599.21,599.21,599.21,599.21,0.0
2026-03-29 02:45:00,599.21,599.21,599.21,599.21,0.0
2026-03-29 03:00:00,599.21,599.21,599.21,599.21,0.0
2026-03-29 03:15:00,599.21,599.21,599.2,599.2,0.109
2026-03-29 03:30:00,599.2,599.2,599.2,599.2,0.07
2026-03-29 03:45:00,599.2,599.2,599.2,599.2,0.0
2026-03-29 04:00:00,599.2,599.2,599.2,599.2,0.0
2026-03-29 04:15:00,599.2,599.2,599.2,599.2,0.0
2026-03-29 04:30:00,599.2,599.2,599.2,599.2,0.019
2026-03-29 04:45:00,599.2,599.2,599.2,599.2,0.0
2026-03-29 05:00:00,601.14,604.31,601.14,604.31,1.526
2026-03-29 05:15:00,604.31,604.31,604.31,604.31,0.0
2026-03-29 05:30:00,604.31,604.31,604.31,604.31,0.0
2026-03-29 05:45:00,604.31,604.31,604.31,604.31,0.0
2026-03-29 06:00:00,604.31,604.31,604.31,604.31,0.0
2026-03-29 06:15:00,604.31,604.31,604.31,604.31,0.0
2026-03-29 06:30:00,604.31,604.31,604.31,604.31,0.0
2026-03-29 06:45:00,604.31,604.31,604.31,604.31,0.0
2026-03-29 07:00:00,604.29,604.29,604.29,604.29,0.074
2026-03-29 07:15:00,604.29,604.29,604.29,604.29,0.0
2026-03-29 07:30:00,600.02,600.02,598.16,598.5,4.923
2026-03-29 07:45:00,598.5,598.5,598.5,598.5,1.26
2026-03-29 08:00:00,598.5,598.5,598.5,598.5,0.0
2026-03-29 08:15:00,598.5,598.5,598.5,598.5,0.0
2026-03-29 08:30:00,598.5,598.5,598.5,598.5,0.268
2026-03-29 08:45:00,599.21,599.21,599.21,599.21,0.017
2026-03-29 09:00:00,599.21,599.21,599.21,599.21,0.0
2026-03-29 09:15:00,599.21,599.21,599.21,599.21,0.0
2026-03-29 09:30:00,599.21,599.21,599.21,599.21,0.0
2026-03-29 09:45:00,599.22,601.39,599.22,600.0,16.897
2026-03-29 10:00:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 10:15:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 10:30:00,601.39,601.39,601.39,601.39,0.037
2026-03-29 10:45:00,601.39,601.39,600.0,600.0,0.122
2026-03-29 11:00:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 11:15:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 11:30:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 11:45:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 12:00:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 12:15:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 12:30:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 12:45:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 13:00:00,600.0,600.0,600.0,600.0,0.333
2026-03-29 13:15:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 13:30:00,601.39,601.4,601.39,601.4,2.4
2026-03-29 13:45:00,601.4,601.4,601.4,601.4,0.0
2026-03-29 14:00:00,601.4,601.4,601.4,601.4,0.0
2026-03-29 14:15:00,600.01,600.01,600.0,600.0,1.666
2026-03-29 14:30:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 14:45:00,600.0,600.0,600.0,600.0,0.0
2026-03-29 15:00:00,600.0,601.4,600.0,601.4,20.005
2026-03-29 15:15:00,601.4,601.4,601.4,601.4,0.0
2026-03-29 15:30:00,601.4,601.4,601.4,601.4,0.0
2026-03-29 15:45:00,601.4,601.4,601.4,601.4,0.0
2026-03-29 16:00:00,601.4,601.4,601.4,601.4,0.0
2026-03-29 16:15:00,601.4,601.4,601.4,601.4,0.0
2026-03-29 16:30:00,601.4,601.4,601.4,601.4,0.0
2026-03-29 16:45:00,600.01,600.01,600.0,600.0,8.578
2026-03-29 17:00:00,600.0,600.0,589.08,590.1,48.336
2026-03-29 17:15:00,589.96,589.96,589.71,589.71,0.291
2026-03-29 17:30:00,594.44,594.99,594.44,594.99,1.45
2026-03-29 17:45:00,590.57,594.5,590.57,594.5,0.04
2026-03-29 18:00:00,594.5,594.5,594.5,594.5,0.0
2026-03-29 18:15:00,590.59,590.59,590.57,590.57,11.215
2026-03-29 18:30:00,590.57,590.57,590.57,590.57,0.0
2026-03-29 18:45:00,593.0,593.0,590.55,590.55,3.296
2026-03-29 19:00:00,590.56,590.56,590.55,590.55,16.884
2026-03-29 19:15:00,593.75,594.99,593.75,594.99,1.739
2026-03-29 19:30:00,594.99,594.99,594.99,594.99,0.0
2026-03-29 19:45:00,594.99,598.97,594.99,598.97,14.381
2026-03-29 20:00:00,599.98,601.25,595.35,596.21,2.446
2026-03-29 20:15:00,601.25,601.25,601.25,601.25,0.016
2026-03-29 20:30:00,601.25,601.25,601.25,601.25,0.0
2026-03-29 20:45:00,596.58,596.58,595.01,595.01,1.495
2026-03-29 21:00:00,595.01,595.01,595.01,595.01,0.0
