timestamp,open,high,low,close,volume
2025-12-04 14:30:00,216.45,217.46,215.95,217.25,1829.26
2025-12-04 14:45:00,217.22,218.35,214.67,215.3,1401.38
2025-12-04 15:00:00,215.17,215.96,215.11,215.4,555.19
2025-12-04 15:15:00,215.43,217.46,215.43,217.41,887.853
2025-12-04 15:30:00,217.49,217.94,217.1,217.38,382.013
2025-12-04 15:45:00,217.53,217.7,216.64,216.64,476.038
2025-12-04 16:00:00,216.69,216.69,215.82,216.46,521.779
2025-12-04 16:15:00,216.57,217.59,216.57,217.19,340.86
2025-12-04 16:30:00,217.02,218.2,217.02,217.89,303.046
2025-12-04 16:45:00,217.98,219.09,217.92,219.02,1218.499
2025-12-04 17:00:00,219.02,219.02,218.17,218.89,1397.362
2025-12-04 17:15:00,218.88,218.88,217.85,217.89,1008.167
2025-12-04 17:30:00,217.8,218.2,217.63,217.88,297.881
2025-12-04 17:45:00,217.85,217.85,217.0,217.07,352.888
2025-12-04 18:00:00,217.12,217.12,216.48,216.69,588.963
2025-12-04 18:15:00,216.71,216.9,216.39,216.61,312.589
2025-12-04 18:30:00,216.64,216.77,215.97,215.99,400.761
2025-12-04 18:45:00,215.92,216.02,215.75,215.87,208.619
2025-12-04 19:00:00,215.95,216.5,215.95,216.08,274.745
2025-12-04 19:15:00,216.12,216.12,214.23,215.18,1264.987
2025-12-04 19:30:00,215.13,215.84,215.13,215.81,435.434
2025-12-04 19:45:00,215.88,215.94,215.49,215.62,230.301
2025-12-04 20:00:00,215.57,215.62,214.89,215.51,492.73
2025-12-04 20:15:00,215.48,215.48,214.32,214.58,1037.498
2025-12-04 20:30:00,214.6,215.0,214.6,215.0,647.151
2025-12-04 20:45:00,215.0,216.93,214.96,216.93,1534.288
2025-12-04 21:00:00,216.09,216.09,215.87,215.97,60.231
2025-12-04 21:15:00,216.12,216.12,215.77,215.95,60.843
2025-12-04 21:30:00,215.95,215.95,215.95,215.95,0.0
2025-12-04 21:45:00,216.05,216.05,216.05,216.05,0.938
2025-12-04 22:00:00,216.05,216.05,216.02,216.05,8.242
2025-12-04 22:15:00,216.05,216.14,216.05,216.14,45.787
2025-12-04 22:30:00,216.05,216.16,216.05,216.12,18.982
2025-12-04 22:45:00,216.13,216.27,216.13,216.19,11.458
2025-12-04 23:00:00,216.25,216.27,216.25,216.27,0.816
2025-12-04 23:15:00,216.27,216.27,216.14,216.14,45.324
2025-12-04 23:30:00,216.14,216.14,215.93,215.93,3.751
2025-12-04 23:45:00,215.93,215.93,215.93,215.93,0.23
2025-12-05 00:00:00,215.93,216.12,215.35,215.93,34.533
2025-12-05 00:15:00,215.96,216.2,215.93,216.09,10.792
2025-12-05 00:30:00,216.03,216.25,216.03,216.25,8.222
2025-12-05 00:45:00,216.25,216.3,216.25,216.3,2.058
2025-12-05 01:00:00,216.3,216.68,216.3,216.68,8.322
2025-12-05 01:15:00,216.68,217.22,216.36,216.68,41.84
2025-12-05 01:30:00,216.77,216.78,216.77,216.78,0.205
2025-12-05 01:45:00,216.8,216.81,216.68,216.81,0.639
2025-12-05 02:00:00,216.81,216.81,216.68,216.81,1.549
2025-12-05 02:15:00,216.68,216.81,216.68,216.81,1.111
2025-12-05 02:30:00,216.81,216.81,216.76,216.81,2.764
2025-12-05 02:45:00,216.8,216.81,216.8,216.81,2.931
2025-12-05 03:00:00,216.8,216.8,216.25,216.25,7.831
2025-12-05 03:15:00,216.25,216.25,216.25,216.25,0.0
2025-12-05 03:30:00,216.25,216.25,216.25,216.25,0.0
2025-12-05 03:45:00,216.25,216.25,216.25,216.25,0.0
2025-12-05 04:00:00,216.47,216.47,216.47,216.47,3.195
2025-12-05 04:15:00,216.47,216.47,216.47,216.47,0.0
2025-12-05 04:30:00,216.58,216.58,216.58,216.58,6.452
2025-12-05 04:45:00,216.68,216.9,216.6,216.9,102.241
2025-12-05 05:00:00,217.01,217.12,217.01,217.01,2.466
2025-12-05 05:15:00,216.9,216.9,216.68,216.68,3.287
2025-12-05 05:30:00,216.9,219.18,216.6,217.33,132.536
2025-12-05 05:45:00,217.06,217.06,217.06,217.06,0.361
2025-12-05 06:00:00,217.13,217.5,217.13,217.49,54.685
2025-12-05 06:15:00,217.49,217.49,217.49,217.49,0.0
2025-12-05 06:30:00,217.49,217.49,217.49,217.49,0.0
2025-12-05 06:45:00,217.43,217.55,217.43,217.55,13.41
2025-12-05 07:00:00,217.55,217.55,217.55,217.55,0.0
2025-12-05 07:15:00,217.5,217.5,216.89,217.33,54.173
2025-12-05 07:30:00,217.33,217.33,217.33,217.33,0.0
2025-12-05 07:45:00,217.33,219.0,217.33,218.47,98.231
2025-12-05 08:00:00,218.91,219.0,218.91,219.0,3.628
2025-12-05 08:15:00,218.95,218.95,218.79,218.79,38.747
2025-12-05 08:30:00,218.98,219.79,218.7,218.7,52.229
2025-12-05 08:45:00,218.72,218.76,218.68,218.68,15.945
2025-12-05 09:00:00,218.68,218.68,218.29,218.31,413.126
2025-12-05 09:15:00,218.33,218.33,218.29,218.29,19.47
2025-12-05 09:30:00,218.18,218.18,218.02,218.02,18.22
2025-12-05 09:45:00,217.86,217.86,217.86,217.86,0.918
2025-12-05 10:00:00,217.86,217.9,217.85,217.9,43.694
2025-12-05 10:15:00,217.9,218.1,217.9,218.07,58.584
2025-12-05 10:30:00,218.07,218.15,217.81,217.83,107.595
2025-12-05 10:45:00,217.99,217.99,217.61,217.65,15.244
2025-12-05 11:00:00,217.88,217.9,217.73,217.73,6.675
2025-12-05 11:15:00,217.83,217.9,217.81,217.9,17.379
2025-12-05 11:30:00,217.9,217.9,217.9,217.9,7.0
2025-12-05 11:45:00,217.8,217.8,217.8,217.8,3.546
2025-12-05 12:00:00,217.8,217.8,217.8,217.8,31.278
2025-12-05 12:15:00,217.75,217.75,217.5,217.53,50.503
2025-12-05 12:30:00,217.54,217.75,217.5,217.62,44.791
2025-12-05 12:45:00,217.6,217.6,217.44,217.58,7.923
2025-12-05 13:00:00,217.58,217.58,217.54,217.54,1.159
2025-12-05 13:15:00,217.54,217.54,217.25,217.45,56.952
2025-12-05 13:30:00,217.33,217.33,216.4,216.56,33.016
2025-12-05 13:45:00,216.48,216.62,216.06,216.6,66.387
2025-12-05 14:00:00,216.68,217.07,216.68,217.07,14.496
2025-12-05 14:15:00,217.13,217.38,216.54,217.38,59.931
2025-12-05 14:30:00,217.38,222.0,216.79,218.03,1315.855
2025-12-05 14:45:00,218.06,220.07,218.06,219.77,323.68
2025-12-05 15:00:00,219.77,223.23,219.22,223.17,508.87
2025-12-05 15:15:00,223.1,223.59,221.19,221.19,1181.353
2025-12-05 15:30:00,221.14,221.29,219.76,219.84,483.259
2025-12-05 15:45:00,219.8,219.8,218.32,218.61,671.313
2025-12-05 16:00:00,218.47,218.76,217.81,218.33,89.998
2025-12-05 16:15:00,217.91,218.66,217.27,217.33,167.537
2025-12-05 16:30:00,217.15,217.82,216.45,217.82,377.691
2025-12-05 16:45:00,217.88,218.67,217.64,218.11,31.641
2025-12-05 17:00:00,218.01,218.24,217.98,218.06,33.508
2025-12-05 17:15:00,218.11,218.47,218.11,218.29,22.428
2025-12-05 17:30:00,218.28,218.28,217.9,217.94,28.079
2025-12-05 17:45:00,218.04,218.96,218.04,218.75,74.333
2025-12-05 18:00:00,218.97,219.54,218.97,219.05,32.289
2025-12-05 18:15:00,218.79,218.9,218.66,218.9,18.455
2025-12-05 18:30:00,219.32,219.44,219.04,219.04,15.182
2025-12-05 18:45:00,218.87,218.89,218.86,218.89,8.578
2025-12-05 19:00:00,218.93,218.93,218.49,218.68,418.208
2025-12-05 19:15:00,218.81,218.81,218.38,218.72,54.933
2025-12-05 19:30:00,218.73,218.74,217.83,217.83,139.212
2025-12-05 19:45:00,217.71,218.06,217.71,218.04,6.697
2025-12-05 20:00:00,218.01,218.01,217.96,217.96,1.417
2025-12-05 20:15:00,218.17,218.29,218.13,218.23,129.531
2025-12-05 20:30:00,218.02,218.05,217.5,217.5,9.177
2025-12-05 20:45:00,217.04,218.09,217.04,218.07,1095.124
2025-12-05 21:00:00,218.07,218.07,217.84,217.91,39.074
2025-12-05 21:15:00,218.1,218.1,218.01,218.01,15.203
2025-12-05 21:30:00,218.01,218.01,218.01,218.01,0.0
2025-12-05 21:45:00,218.07,218.07,218.07,218.07,7.666
2025-12-05 22:00:00,217.91,217.94,217.79,217.94,548.833
2025-12-05 22:15:00,217.87,217.87,217.87,217.87,2.0
2025-12-05 22:30:00,217.9,217.9,217.9,217.9,18.0
2025-12-05 22:45:00,217.99,217.99,217.99,217.99,0.918
2025-12-05 23:00:00,217.9,217.9,217.9,217.9,1.836
2025-12-05 23:15:00,217.9,217.9,217.9,217.9,0.0
